date,id,region,pid,province,cases acc,cases new,deaths acc,deaths new
2020-03-08,15,"Navarra, Comunidad Foral de",31,Navarra,3,0,0.0,0.0
2020-03-08,16,País Vasco,1,Araba,95,29,3.0,0.0
2020-03-08,16,País Vasco,48,Bizkaia,21,8,3.0,0.0
2020-03-08,16,País Vasco,20,Gipuzkoa,7,3,3.0,0.0
2020-03-09,1,Andalucía,4,Almería,1,1,0.0,0.0
2020-03-09,1,Andalucía,11,Cádiz,2,0,0.0,0.0
2020-03-09,1,Andalucía,14,Córdoba,0,0,0.0,0.0
2020-03-09,1,Andalucía,18,Granada,0,0,0.0,0.0
2020-03-09,1,Andalucía,21,Huelva,0,0,0.0,0.0
2020-03-09,1,Andalucía,23,Jaén,5,1,0.0,0.0
2020-03-09,1,Andalucía,29,Málaga,26,10,0.0,0.0
2020-03-09,1,Andalucía,41,Sevilla,5,0,0.0,0.0
2020-03-09,2,Aragón,22,Huesca,0,0,0.0,0.0
2020-03-09,2,Aragón,44,Teruel,0,0,0.0,0.0
2020-03-09,2,Aragón,50,Zaragoza,32,11,2.0,0.0
2020-03-09,3,"Asturias, Principado de",33,Asturias,7,0,0.0,0.0
2020-03-09,4,"Balears, Illes",7,"Balears, Illes",11,3,0.0,0.0
2020-03-09,5,Canarias,35,"Palmas, Las",1,1,0.0,0.0
2020-03-09,5,Canarias,38,Santa Cruz de Tenerife,13,4,0.0,0.0
2020-03-09,6,Cantabria,39,Cantabria,12,0,0.0,0.0
2020-03-09,8,Castila-La Mancha,2,Albacete,1,0,0.0,0.0
2020-03-09,8,Castila-La Mancha,13,Ciudad Real,3,1,0.0,0.0
2020-03-09,8,Castila-La Mancha,16,Cuenca,0,0,0.0,0.0
2020-03-09,8,Castila-La Mancha,19,Guadalajara,15,0,0.0,0.0
2020-03-09,8,Castila-La Mancha,45,Toledo,5,2,0.0,0.0
2020-03-09,9,Cataluña,8,Barcelona,45,13,,
2020-03-09,9,Cataluña,17,Girona,3,1,,
2020-03-09,18,Ceuta,51,Ceuta,0,0,0.0,0.0
2020-03-09,10,Comunitat Valenciana,3,Alicante,15,1,0.0,0.0
2020-03-09,10,Comunitat Valenciana,12,Castellón,3,0,0.0,0.0
2020-03-09,10,Comunitat Valenciana,46,Valencia,26,1,0.0,0.0
2020-03-09,5,Extremadura,6,Badajoz,5,0,0.0,0.0
2020-03-09,5,Extremadura,10,Cáceres,3,0,0.0,0.0
2020-03-09,12,Galicia,15,"Coruña, A",13,11,0.0,0.0
2020-03-09,12,Galicia,27,Lugo,0,0,0.0,0.0
2020-03-09,12,Galicia,32,Ourense,1,1,0.0,0.0
2020-03-09,12,Galicia,36,Pontevedra,4,0,0.0,0.0
2020-03-09,17,"Rioja, La",26,"Rioja, La",81,26,0.0,0.0
2020-03-09,13,"Madrid, Comunidad de",28,Madrid,988,261,16.0,8.0
2020-03-09,19,Melilla,52,Melilla,0,0,0.0,0.0
2020-03-09,14,"Murcia, Región de",30,Murcia,4,3,0.0,0.0
2020-03-09,15,"Navarra, Comunidad Foral de",31,Navarra,3,0,0.0,0.0
2020-03-09,16,País Vasco,1,Araba,125,30,3.0,0.0
2020-03-09,16,País Vasco,48,Bizkaia,33,12,3.0,0.0
2020-03-09,16,País Vasco,20,Gipuzkoa,9,2,3.0,0.0
2020-03-10,1,Andalucía,4,Almería,1,0,0.0,0.0
2020-03-10,1,Andalucía,11,Cádiz,2,0,0.0,0.0
2020-03-10,1,Andalucía,14,Córdoba,0,0,0.0,0.0
2020-03-10,1,Andalucía,18,Granada,0,0,0.0,0.0
2020-03-10,1,Andalucía,21,Huelva,1,1,0.0,0.0
2020-03-10,1,Andalucía,23,Jaén,5,0,0.0,0.0
2020-03-10,1,Andalucía,29,Málaga,31,5,0.0,0.0
2020-03-10,1,Andalucía,41,Sevilla,5,0,0.0,0.0
2020-03-10,2,Aragón,22,Huesca,0,0,0.0,0.0
2020-03-10,2,Aragón,44,Teruel,3,3,0.0,0.0
2020-03-10,2,Aragón,50,Zaragoza,36,4,3.0,1.0
2020-03-10,3,"Asturias, Principado de",33,Asturias,22,15,0.0,0.0
2020-03-10,4,"Balears, Illes",7,"Balears, Illes",13,2,0.0,0.0
2020-03-10,5,Canarias,35,"Palmas, Las",5,4,0.0,0.0
2020-03-10,5,Canarias,38,Santa Cruz de Tenerife,16,3,0.0,0.0
2020-03-10,6,Cantabria,39,Cantabria,12,0,0.0,0.0
2020-03-10,8,Castila-La Mancha,2,Albacete,1,0,0.0,0.0
2020-03-10,8,Castila-La Mancha,13,Ciudad Real,8,5,0.0,0.0
2020-03-10,8,Castila-La Mancha,16,Cuenca,0,0,0.0,0.0
2020-03-10,8,Castila-La Mancha,19,Guadalajara,22,7,0.0,0.0
2020-03-10,8,Castila-La Mancha,45,Toledo,6,1,0.0,0.0
2020-03-10,9,Cataluña,8,Barcelona,96,51,,
2020-03-10,9,Cataluña,17,Girona,6,3,,
2020-03-10,9,Cataluña,25,Lleida,1,1,,
2020-03-10,18,Ceuta,51,Ceuta,0,0,0.0,0.0
2020-03-10,10,Comunitat Valenciana,3,Alicante,18,3,0.0,0.0
2020-03-10,10,Comunitat Valenciana,12,Castellón,3,0,0.0,0.0
2020-03-10,10,Comunitat Valenciana,46,Valencia,42,16,0.0,0.0
2020-03-10,5,Extremadura,6,Badajoz,5,0,0.0,0.0
2020-03-10,5,Extremadura,10,Cáceres,3,0,0.0,0.0
2020-03-10,12,Galicia,15,"Coruña, A",13,0,0.0,0.0
2020-03-10,12,Galicia,27,Lugo,0,0,0.0,0.0
2020-03-10,12,Galicia,32,Ourense,1,0,0.0,0.0
2020-03-10,12,Galicia,36,Pontevedra,4,0,0.0,0.0
2020-03-10,17,"Rioja, La",26,"Rioja, La",144,63,1.0,1.0
2020-03-10,13,"Madrid, Comunidad de",28,Madrid,1491,503,21.0,5.0
2020-03-10,19,Melilla,52,Melilla,0,0,0.0,0.0
2020-03-10,14,"Murcia, Región de",30,Murcia,9,5,0.0,0.0
2020-03-10,15,"Navarra, Comunidad Foral de",31,Navarra,12,9,0.0,0.0
2020-03-10,16,País Vasco,1,Araba,167,42,3.0,0.0
2020-03-10,16,País Vasco,48,Bizkaia,46,13,3.0,0.0
2020-03-10,16,País Vasco,20,Gipuzkoa,9,0,3.0,0.0
2020-03-11,1,Andalucía,4,Almería,2,1,0.0,0.0
2020-03-11,1,Andalucía,11,Cádiz,2,0,0.0,0.0
2020-03-11,1,Andalucía,14,Córdoba,1,1,0.0,0.0
2020-03-11,1,Andalucía,18,Granada,0,0,0.0,0.0
2020-03-11,1,Andalucía,21,Huelva,1,0,0.0,0.0
2020-03-11,1,Andalucía,23,Jaén,7,2,0.0,0.0
2020-03-11,1,Andalucía,29,Málaga,38,7,0.0,0.0
2020-03-11,1,Andalucía,41,Sevilla,5,0,0.0,0.0
2020-03-11,2,Aragón,22,Huesca,0,0,0.0,0.0
2020-03-11,2,Aragón,44,Teruel,3,0,0.0,0.0
2020-03-11,2,Aragón,50,Zaragoza,46,10,6.0,3.0
2020-03-11,3,"Asturias, Principado de",33,Asturias,32,10,0.0,0.0
2020-03-11,4,"Balears, Illes",7,"Balears, Illes",16,3,0.0,0.0
2020-03-11,5,Canarias,35,"Palmas, Las",8,3,0.0,0.0
2020-03-11,5,Canarias,38,Santa Cruz de Tenerife,29,13,0.0,0.0
2020-03-11,6,Cantabria,39,Cantabria,12,0,0.0,0.0
2020-03-11,8,Castila-La Mancha,2,Albacete,1,0,0.0,0.0
2020-03-11,8,Castila-La Mancha,13,Ciudad Real,8,0,0.0,0.0
2020-03-11,8,Castila-La Mancha,16,Cuenca,0,0,0.0,0.0
2020-03-11,8,Castila-La Mancha,19,Guadalajara,24,2,0.0,0.0
2020-03-11,8,Castila-La Mancha,45,Toledo,6,0,0.0,0.0
2020-03-11,9,Cataluña,8,Barcelona,171,75,,
2020-03-11,9,Cataluña,17,Girona,10,4,,
2020-03-11,9,Cataluña,25,Lleida,5,4,,
2020-03-11,9,Cataluña,43,Tarragona,6,6,,
2020-03-11,18,Ceuta,51,Ceuta,0,0,0.0,0.0
2020-03-11,10,Comunitat Valenciana,3,Alicante,20,2,0.0,0.0
2020-03-11,10,Comunitat Valenciana,12,Castellón,3,0,0.0,0.0
2020-03-11,10,Comunitat Valenciana,46,Valencia,51,9,0.0,0.0
2020-03-11,5,Extremadura,6,Badajoz,5,0,0.0,0.0
2020-03-11,5,Extremadura,10,Cáceres,3,0,1.0,1.0
2020-03-11,12,Galicia,15,"Coruña, A",22,9,0.0,0.0
2020-03-11,12,Galicia,27,Lugo,1,1,0.0,0.0
2020-03-11,12,Galicia,32,Ourense,1,0,0.0,0.0
2020-03-11,12,Galicia,36,Pontevedra,5,1,0.0,0.0
2020-03-11,17,"Rioja, La",26,"Rioja, La",179,35,2.0,1.0
2020-03-11,13,"Madrid, Comunidad de",28,Madrid,2192,701,31.0,10.0
2020-03-11,19,Melilla,52,Melilla,0,0,0.0,0.0
2020-03-11,14,"Murcia, Región de",30,Murcia,11,2,0.0,0.0
2020-03-11,15,"Navarra, Comunidad Foral de",31,Navarra,46,34,0.0,0.0
2020-03-11,16,País Vasco,1,Araba,244,77,6.0,3.0
2020-03-11,16,País Vasco,48,Bizkaia,62,16,6.0,3.0
2020-03-11,16,País Vasco,20,Gipuzkoa,14,5,6.0,3.0
2020-03-12,1,Andalucía,4,Almería,6,4,0.0,0.0
2020-03-12,1,Andalucía,11,Cádiz,13,11,0.0,0.0
2020-03-12,1,Andalucía,14,Córdoba,3,2,0.0,0.0
2020-03-12,1,Andalucía,18,Granada,13,13,0.0,0.0
2020-03-12,1,Andalucía,21,Huelva,3,2,0.0,0.0
2020-03-12,1,Andalucía,23,Jaén,24,17,0.0,0.0
2020-03-12,1,Andalucía,29,Málaga,127,89,0.0,0.0
2020-03-12,1,Andalucía,41,Sevilla,16,11,0.0,0.0
2020-03-12,2,Aragón,22,Huesca,1,1,0.0,0.0
2020-03-12,2,Aragón,44,Teruel,3,0,0.0,0.0
2020-03-12,2,Aragón,50,Zaragoza,60,14,6.0,0.0
2020-03-12,3,"Asturias, Principado de",33,Asturias,47,15,1.0,1.0
2020-03-12,4,"Balears, Illes",7,"Balears, Illes",22,6,1.0,1.0
2020-03-12,5,Canarias,35,"Palmas, Las",13,5,0.0,0.0
2020-03-12,5,Canarias,38,Santa Cruz de Tenerife,40,11,0.0,0.0
2020-03-12,6,Cantabria,39,Cantabria,16,4,0.0,0.0
2020-03-12,8,Castila-La Mancha,2,Albacete,18,17,0.0,0.0
2020-03-12,8,Castila-La Mancha,13,Ciudad Real,26,18,1.0,1.0
2020-03-12,8,Castila-La Mancha,16,Cuenca,5,5,0.0,0.0
2020-03-12,8,Castila-La Mancha,19,Guadalajara,42,18,0.0,0.0
2020-03-12,8,Castila-La Mancha,45,Toledo,18,12,0.0,0.0
2020-03-12,9,Cataluña,8,Barcelona,353,182,,
2020-03-12,9,Cataluña,17,Girona,14,4,,
2020-03-12,9,Cataluña,25,Lleida,18,13,,
2020-03-12,9,Cataluña,43,Tarragona,14,8,,
2020-03-12,18,Ceuta,51,Ceuta,0,0,0.0,0.0
2020-03-12,10,Comunitat Valenciana,3,Alicante,26,6,0.0,0.0
2020-03-12,10,Comunitat Valenciana,12,Castellón,4,1,0.0,0.0
2020-03-12,10,Comunitat Valenciana,46,Valencia,68,17,0.0,0.0
2020-03-12,5,Extremadura,6,Badajoz,6,1,0.0,0.0
2020-03-12,5,Extremadura,10,Cáceres,13,10,1.0,0.0
2020-03-12,12,Galicia,15,"Coruña, A",52,30,0.0,0.0
2020-03-12,12,Galicia,27,Lugo,4,3,0.0,0.0
2020-03-12,12,Galicia,32,Ourense,10,9,0.0,0.0
2020-03-12,12,Galicia,36,Pontevedra,24,19,0.0,0.0
2020-03-12,17,"Rioja, La",26,"Rioja, La",205,26,2.0,0.0
2020-03-12,13,"Madrid, Comunidad de",28,Madrid,2912,720,56.0,25.0
2020-03-12,19,Melilla,52,Melilla,0,0,0.0,0.0
2020-03-12,14,"Murcia, Región de",30,Murcia,26,15,0.0,0.0
2020-03-12,15,"Navarra, Comunidad Foral de",31,Navarra,73,27,0.0,0.0
2020-03-12,16,País Vasco,1,Araba,292,48,9.0,3.0
2020-03-12,16,País Vasco,48,Bizkaia,76,14,9.0,3.0
2020-03-12,16,País Vasco,20,Gipuzkoa,24,10,9.0,3.0
2020-03-13,1,Andalucía,4,Almería,15,9,0.0,0.0
2020-03-13,1,Andalucía,11,Cádiz,23,10,0.0,0.0
2020-03-13,1,Andalucía,14,Córdoba,18,15,0.0,0.0
2020-03-13,1,Andalucía,18,Granada,22,9,0.0,0.0
2020-03-13,1,Andalucía,21,Huelva,5,2,0.0,0.0
2020-03-13,1,Andalucía,23,Jaén,41,17,0.0,0.0
2020-03-13,1,Andalucía,29,Málaga,158,31,0.0,0.0
2020-03-13,1,Andalucía,41,Sevilla,34,18,0.0,0.0
2020-03-13,2,Aragón,22,Huesca,1,0,0.0,0.0
2020-03-13,2,Aragón,44,Teruel,3,0,0.0,0.0
2020-03-13,2,Aragón,50,Zaragoza,76,16,6.0,0.0
2020-03-13,3,"Asturias, Principado de",33,Asturias,67,20,1.0,0.0
2020-03-13,4,"Balears, Illes",7,"Balears, Illes",28,6,1.0,0.0
2020-03-13,5,Canarias,35,"Palmas, Las",24,11,1.0,1.0
2020-03-13,5,Canarias,38,Santa Cruz de Tenerife,62,22,0.0,0.0
2020-03-13,6,Cantabria,39,Cantabria,29,13,0.0,0.0
2020-03-13,8,Castila-La Mancha,2,Albacete,38,20,0.0,0.0
2020-03-13,8,Castila-La Mancha,13,Ciudad Real,44,18,1.0,0.0
2020-03-13,8,Castila-La Mancha,16,Cuenca,11,6,0.0,0.0
2020-03-13,8,Castila-La Mancha,19,Guadalajara,70,28,0.0,0.0
2020-03-13,8,Castila-La Mancha,45,Toledo,31,13,0.0,0.0
2020-03-13,7,Castilla y León,9,Burgos,90,29,1.0,0.0
2020-03-13,7,Castilla y León,24,León,32,22,0.0,0.0
2020-03-13,7,Castilla y León,34,Palencia,1,1,0.0,0.0
2020-03-13,7,Castilla y León,37,Salamanca,11,5,1.0,0.0
2020-03-13,7,Castilla y León,40,Segovia,15,6,1.0,0.0
2020-03-13,7,Castilla y León,42,Soria,1,1,0.0,0.0
2020-03-13,7,Castilla y León,47,Valladolid,11,7,0.0,0.0
2020-03-13,7,Castilla y León,49,Zamora,5,3,0.0,0.0
2020-03-13,7,Castilla y León,5,Ávila,3,3,0.0,0.0
2020-03-13,9,Cataluña,8,Barcelona,687,334,,
2020-03-13,9,Cataluña,17,Girona,46,32,,
2020-03-13,9,Cataluña,25,Lleida,33,15,,
2020-03-13,9,Cataluña,43,Tarragona,16,2,,
2020-03-13,18,Ceuta,51,Ceuta,0,0,0.0,0.0
2020-03-13,10,Comunitat Valenciana,3,Alicante,39,13,1.0,0.0
2020-03-13,10,Comunitat Valenciana,12,Castellón,5,1,0.0,0.0
2020-03-13,10,Comunitat Valenciana,46,Valencia,104,36,1.0,0.0
2020-03-13,5,Extremadura,6,Badajoz,8,2,0.0,0.0
2020-03-13,5,Extremadura,10,Cáceres,18,5,1.0,0.0
2020-03-13,12,Galicia,15,"Coruña, A",61,9,0.0,0.0
2020-03-13,12,Galicia,27,Lugo,6,2,0.0,0.0
2020-03-13,12,Galicia,32,Ourense,14,4,0.0,0.0
2020-03-13,12,Galicia,36,Pontevedra,31,7,0.0,0.0
2020-03-13,17,"Rioja, La",26,"Rioja, La",243,38,3.0,1.0
2020-03-13,13,"Madrid, Comunidad de",28,Madrid,3693,781,81.0,25.0
2020-03-13,19,Melilla,52,Melilla,2,2,0.0,0.0
2020-03-13,14,"Murcia, Región de",30,Murcia,35,9,0.0,0.0
2020-03-13,15,"Navarra, Comunidad Foral de",31,Navarra,130,57,0.0,0.0
2020-03-13,16,País Vasco,1,Araba,333,41,13.0,4.0
2020-03-13,16,País Vasco,48,Bizkaia,109,33,13.0,4.0
2020-03-13,16,País Vasco,20,Gipuzkoa,41,17,13.0,4.0
2020-03-14,1,Andalucía,4,Almería,16,1,0.0,0.0
2020-03-14,1,Andalucía,11,Cádiz,24,1,0.0,0.0
2020-03-14,1,Andalucía,14,Córdoba,23,5,0.0,0.0
2020-03-14,1,Andalucía,18,Granada,27,5,0.0,0.0
2020-03-14,1,Andalucía,21,Huelva,5,0,0.0,0.0
2020-03-14,1,Andalucía,23,Jaén,41,0,1.0,1.0
2020-03-14,1,Andalucía,29,Málaga,176,18,2.0,2.0
2020-03-14,1,Andalucía,41,Sevilla,39,5,0.0,0.0
2020-03-14,2,Aragón,22,Huesca,10,9,0.0,0.0
2020-03-14,2,Aragón,44,Teruel,11,8,0.0,0.0
2020-03-14,2,Aragón,50,Zaragoza,100,24,7.0,1.0
2020-03-14,3,"Asturias, Principado de",33,Asturias,92,25,1.0,0.0
2020-03-14,4,"Balears, Illes",7,"Balears, Illes",28,0,1.0,0.0
2020-03-14,5,Canarias,35,"Palmas, Las",25,1,1.0,0.0
2020-03-14,5,Canarias,38,Santa Cruz de Tenerife,67,5,0.0,0.0
2020-03-14,6,Cantabria,39,Cantabria,31,2,0.0,0.0
2020-03-14,8,Castila-La Mancha,2,Albacete,70,32,0.0,0.0
2020-03-14,8,Castila-La Mancha,13,Ciudad Real,49,5,2.0,1.0
2020-03-14,8,Castila-La Mancha,16,Cuenca,24,13,2.0,2.0
2020-03-14,8,Castila-La Mancha,19,Guadalajara,88,18,0.0,0.0
2020-03-14,8,Castila-La Mancha,45,Toledo,58,27,1.0,1.0
2020-03-14,7,Castilla y León,9,Burgos,113,23,2.0,1.0
2020-03-14,7,Castilla y León,24,León,33,1,0.0,0.0
2020-03-14,7,Castilla y León,34,Palencia,3,2,0.0,0.0
2020-03-14,7,Castilla y León,37,Salamanca,12,1,2.0,1.0
2020-03-14,7,Castilla y León,40,Segovia,22,7,1.0,0.0
2020-03-14,7,Castilla y León,42,Soria,4,3,0.0,0.0
2020-03-14,7,Castilla y León,47,Valladolid,21,10,0.0,0.0
2020-03-14,7,Castilla y León,49,Zamora,5,0,0.0,0.0
2020-03-14,7,Castilla y León,5,Ávila,10,7,0.0,0.0
2020-03-14,9,Cataluña,8,Barcelona,1061,374,,
2020-03-14,9,Cataluña,17,Girona,66,20,,
2020-03-14,9,Cataluña,25,Lleida,39,6,,
2020-03-14,9,Cataluña,43,Tarragona,25,9,,
2020-03-14,18,Ceuta,51,Ceuta,0,0,0.0,0.0
2020-03-14,10,Comunitat Valenciana,3,Alicante,57,18,1.0,0.0
2020-03-14,10,Comunitat Valenciana,12,Castellón,7,2,0.0,0.0
2020-03-14,10,Comunitat Valenciana,46,Valencia,124,20,1.0,0.0
2020-03-14,5,Extremadura,6,Badajoz,25,17,0.0,0.0
2020-03-14,5,Extremadura,10,Cáceres,41,23,2.0,1.0
2020-03-14,12,Galicia,15,"Coruña, A",77,16,1.0,1.0
2020-03-14,12,Galicia,27,Lugo,7,1,0.0,0.0
2020-03-14,12,Galicia,32,Ourense,15,1,0.0,0.0
2020-03-14,12,Galicia,36,Pontevedra,36,5,1.0,1.0
2020-03-14,17,"Rioja, La",26,"Rioja, La",278,35,3.0,0.0
2020-03-14,13,"Madrid, Comunidad de",28,Madrid,4633,940,86.0,5.0
2020-03-14,19,Melilla,52,Melilla,3,1,0.0,0.0
2020-03-14,14,"Murcia, Región de",30,Murcia,47,12,0.0,0.0
2020-03-14,15,"Navarra, Comunidad Foral de",31,Navarra,146,16,0.0,0.0
2020-03-14,16,País Vasco,1,Araba,397,64,16.0,3.0
2020-03-14,16,País Vasco,48,Bizkaia,135,26,16.0,3.0
2020-03-14,16,País Vasco,20,Gipuzkoa,58,17,16.0,3.0
2020-03-15,1,Andalucía,4,Almería,16,0,0.0,0.0
2020-03-15,1,Andalucía,11,Cádiz,36,12,0.0,0.0
2020-03-15,1,Andalucía,14,Córdoba,37,14,0.0,0.0
2020-03-15,1,Andalucía,18,Granada,57,30,0.0,0.0
2020-03-15,1,Andalucía,21,Huelva,7,2,0.0,0.0
2020-03-15,1,Andalucía,23,Jaén,54,13,2.0,1.0
2020-03-15,1,Andalucía,29,Málaga,210,34,4.0,2.0
2020-03-15,1,Andalucía,41,Sevilla,67,28,0.0,0.0
2020-03-15,2,Aragón,22,Huesca,12,2,0.0,0.0
2020-03-15,2,Aragón,44,Teruel,14,3,0.0,0.0
2020-03-15,2,Aragón,50,Zaragoza,121,21,7.0,0.0
2020-03-15,3,"Asturias, Principado de",33,Asturias,137,45,1.0,0.0
2020-03-15,4,"Balears, Illes",7,"Balears, Illes",42,14,1.0,0.0
2020-03-15,5,Canarias,35,"Palmas, Las",33,8,1.0,0.0
2020-03-15,5,Canarias,38,Santa Cruz de Tenerife,87,20,0.0,0.0
2020-03-15,6,Cantabria,39,Cantabria,51,20,0.0,0.0
2020-03-15,8,Castila-La Mancha,2,Albacete,79,9,1.0,1.0
2020-03-15,8,Castila-La Mancha,13,Ciudad Real,85,36,5.0,3.0
2020-03-15,8,Castila-La Mancha,16,Cuenca,30,6,2.0,0.0
2020-03-15,8,Castila-La Mancha,19,Guadalajara,109,21,0.0,0.0
2020-03-15,8,Castila-La Mancha,45,Toledo,98,40,2.0,1.0
2020-03-15,7,Castilla y León,9,Burgos,119,8,4.0,2.0
2020-03-15,7,Castilla y León,24,León,47,14,1.0,1.0
2020-03-15,7,Castilla y León,34,Palencia,5,2,0.0,0.0
2020-03-15,7,Castilla y León,37,Salamanca,31,19,3.0,1.0
2020-03-15,7,Castilla y León,40,Segovia,27,5,1.0,0.0
2020-03-15,7,Castilla y León,42,Soria,5,1,0.0,0.0
2020-03-15,7,Castilla y León,47,Valladolid,40,19,0.0,0.0
2020-03-15,7,Castilla y León,49,Zamora,8,3,0.0,0.0
2020-03-15,7,Castilla y León,5,Ávila,10,0,0.0,0.0
2020-03-15,9,Cataluña,8,Barcelona,1542,481,,
2020-03-15,9,Cataluña,17,Girona,99,33,,
2020-03-15,9,Cataluña,25,Lleida,44,5,,
2020-03-15,9,Cataluña,43,Tarragona,28,3,,
2020-03-15,18,Ceuta,51,Ceuta,1,1,0.0,0.0
2020-03-15,10,Comunitat Valenciana,3,Alicante,151,94,1.0,0.0
2020-03-15,10,Comunitat Valenciana,12,Castellón,25,18,1.0,1.0
2020-03-15,10,Comunitat Valenciana,46,Valencia,228,104,2.0,1.0
2020-03-15,5,Extremadura,6,Badajoz,32,7,0.0,0.0
2020-03-15,5,Extremadura,10,Cáceres,64,23,2.0,0.0
2020-03-15,12,Galicia,15,"Coruña, A",104,27,1.0,0.0
2020-03-15,12,Galicia,27,Lugo,9,2,0.0,0.0
2020-03-15,12,Galicia,32,Ourense,22,7,0.0,0.0
2020-03-15,12,Galicia,36,Pontevedra,54,18,1.0,0.0
2020-03-15,17,"Rioja, La",26,"Rioja, La",300,22,3.0,0.0
2020-03-15,13,"Madrid, Comunidad de",28,Madrid,5528,895,213.0,127.0
2020-03-15,19,Melilla,52,Melilla,8,5,0.0,0.0
2020-03-15,14,"Murcia, Región de",30,Murcia,71,24,0.0,0.0
2020-03-15,15,"Navarra, Comunidad Foral de",31,Navarra,183,37,0.0,0.0
2020-03-15,16,País Vasco,1,Araba,433,36,25.0,9.0
2020-03-15,16,País Vasco,48,Bizkaia,164,29,25.0,9.0
2020-03-15,16,País Vasco,20,Gipuzkoa,77,19,25.0,9.0
2020-03-16,1,Andalucía,4,Almería,25,9,0.0,0.0
2020-03-16,1,Andalucía,11,Cádiz,50,14,0.0,0.0
2020-03-16,1,Andalucía,14,Córdoba,41,4,0.0,0.0
2020-03-16,1,Andalucía,18,Granada,67,10,0.0,0.0
2020-03-16,1,Andalucía,21,Huelva,7,0,0.0,0.0
2020-03-16,1,Andalucía,23,Jaén,57,3,2.0,0.0
2020-03-16,1,Andalucía,29,Málaga,265,55,5.0,1.0
2020-03-16,1,Andalucía,41,Sevilla,89,22,0.0,0.0
2020-03-16,2,Aragón,22,Huesca,14,2,0.0,0.0
2020-03-16,2,Aragón,44,Teruel,15,1,0.0,0.0
2020-03-16,2,Aragón,50,Zaragoza,145,24,11.0,4.0
2020-03-16,3,"Asturias, Principado de",33,Asturias,177,40,1.0,0.0
2020-03-16,4,"Balears, Illes",7,"Balears, Illes",73,31,1.0,0.0
2020-03-16,5,Canarias,35,"Palmas, Las",46,13,1.0,0.0
2020-03-16,5,Canarias,38,Santa Cruz de Tenerife,121,34,1.0,1.0
2020-03-16,6,Cantabria,39,Cantabria,58,7,0.0,0.0
2020-03-16,8,Castila-La Mancha,2,Albacete,126,47,5.0,4.0
2020-03-16,8,Castila-La Mancha,13,Ciudad Real,127,42,7.0,2.0
2020-03-16,8,Castila-La Mancha,16,Cuenca,44,14,2.0,0.0
2020-03-16,8,Castila-La Mancha,19,Guadalajara,137,28,0.0,0.0
2020-03-16,8,Castila-La Mancha,45,Toledo,133,35,3.0,1.0
2020-03-16,7,Castilla y León,9,Burgos,121,2,4.0,0.0
2020-03-16,7,Castilla y León,24,León,47,0,1.0,0.0
2020-03-16,7,Castilla y León,34,Palencia,6,1,0.0,0.0
2020-03-16,7,Castilla y León,37,Salamanca,32,1,4.0,1.0
2020-03-16,7,Castilla y León,40,Segovia,33,6,3.0,2.0
2020-03-16,7,Castilla y León,42,Soria,10,5,0.0,0.0
2020-03-16,7,Castilla y León,47,Valladolid,56,16,0.0,0.0
2020-03-16,7,Castilla y León,49,Zamora,12,4,0.0,0.0
2020-03-16,7,Castilla y León,5,Ávila,17,7,0.0,0.0
2020-03-16,9,Cataluña,8,Barcelona,2193,651,,
2020-03-16,9,Cataluña,17,Girona,129,30,,
2020-03-16,9,Cataluña,25,Lleida,55,11,,
2020-03-16,9,Cataluña,43,Tarragona,41,13,,
2020-03-16,18,Ceuta,51,Ceuta,1,0,0.0,0.0
2020-03-16,10,Comunitat Valenciana,3,Alicante,193,42,5.0,4.0
2020-03-16,10,Comunitat Valenciana,12,Castellón,38,13,1.0,0.0
2020-03-16,10,Comunitat Valenciana,46,Valencia,280,52,7.0,5.0
2020-03-16,5,Extremadura,6,Badajoz,39,7,0.0,0.0
2020-03-16,5,Extremadura,10,Cáceres,79,15,2.0,0.0
2020-03-16,12,Galicia,15,"Coruña, A",123,19,2.0,1.0
2020-03-16,12,Galicia,27,Lugo,16,7,0.0,0.0
2020-03-16,12,Galicia,32,Ourense,28,6,0.0,0.0
2020-03-16,12,Galicia,36,Pontevedra,72,18,1.0,0.0
2020-03-16,17,"Rioja, La",26,"Rioja, La",312,12,4.0,1.0
2020-03-16,13,"Madrid, Comunidad de",28,Madrid,6339,811,213.0,0.0
2020-03-16,19,Melilla,52,Melilla,8,0,0.0,0.0
2020-03-16,14,"Murcia, Región de",30,Murcia,77,6,0.0,0.0
2020-03-16,15,"Navarra, Comunidad Foral de",31,Navarra,274,91,1.0,1.0
2020-03-16,16,País Vasco,1,Araba,478,45,25.0,0.0
2020-03-16,16,País Vasco,48,Bizkaia,208,44,25.0,0.0
2020-03-16,16,País Vasco,20,Gipuzkoa,101,24,25.0,0.0
2020-03-17,1,Andalucía,4,Almería,28,3,0.0,0.0
2020-03-17,1,Andalucía,11,Cádiz,58,8,0.0,0.0
2020-03-17,1,Andalucía,14,Córdoba,68,27,0.0,0.0
2020-03-17,1,Andalucía,18,Granada,95,28,2.0,2.0
2020-03-17,1,Andalucía,21,Huelva,9,2,0.0,0.0
2020-03-17,1,Andalucía,23,Jaén,59,2,2.0,0.0
2020-03-17,1,Andalucía,29,Málaga,308,43,6.0,1.0
2020-03-17,1,Andalucía,41,Sevilla,105,16,1.0,1.0
2020-03-17,2,Aragón,22,Huesca,17,3,1.0,1.0
